0.0,7.0,1.0
0.0,51.0,4.0
0.0,28.0,5.0
0.0,25.0,7.0
0.0,43.0,10.0
0.0,39.0,14.0
0.0,51.0,14.0
0.0,28.0,25.0
0.0,41.0,17.0
0.0,26.0,27.0
0.0,52.0,42.0
0.0,29.0,52.0
0.0,16.0,59.0
0.0,16.0,66.0
0.0,19.0,105.0
0.0,11.0,63.0
0.0,11.0,62.0
0.0,7.0,61.0
0.0,10.0,110.0
0.0,1.0,132.0
0.0,0.0,123.0
0.0,2.0,45.0
0.0,0.0,24.0
0.0,0.0,42.0
0.0,0.0,19.0
0.0,1.0,43.0
