,日期,省,省确诊,省治愈,省死亡,市,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡
906,2020-02-16,上海市,328,140,1,外地来沪人员,0,13,0,109,48,1
907,2020-02-16,上海市,328,140,1,浦东新区,1,4,0,57,27,0
908,2020-02-16,上海市,328,140,1,宝山区,1,3,0,21,5,0
909,2020-02-16,上海市,328,140,1,徐汇区,0,0,0,18,4,0
910,2020-02-16,上海市,328,140,1,松江区,0,1,0,14,2,0
911,2020-02-16,上海市,328,140,1,闵行区,0,2,0,18,7,0
912,2020-02-16,上海市,328,140,1,静安区,0,2,0,16,7,0
913,2020-02-16,上海市,328,140,1,普陀区,0,1,0,11,2,0
914,2020-02-16,上海市,328,140,1,奉贤区,0,0,0,9,1,0
915,2020-02-16,上海市,328,140,1,长宁区,0,3,0,13,6,0
916,2020-02-16,上海市,328,140,1,杨浦区,0,1,0,9,2,0
917,2020-02-16,上海市,328,140,1,嘉定区,0,1,0,9,2,0
918,2020-02-16,上海市,328,140,1,虹口区,0,1,0,7,3,0
919,2020-02-16,上海市,328,140,1,黄浦区,0,1,0,6,2,0
920,2020-02-16,上海市,328,140,1,崇明区,0,0,0,3,0,0
921,2020-02-16,上海市,328,140,1,青浦区,0,1,0,5,4,0
922,2020-02-16,上海市,328,140,1,金山区,0,0,0,3,2,0
923,2020-02-16,安徽省,962,255,6,蚌埠,4,2,0,157,9,5
924,2020-02-16,安徽省,962,255,6,合肥,1,5,0,169,43,1
925,2020-02-16,安徽省,962,255,6,阜阳,2,9,0,152,37,0
926,2020-02-16,安徽省,962,255,6,亳州,1,10,0,108,35,0
927,2020-02-16,安徽省,962,255,6,六安,2,0,0,65,15,0
928,2020-02-16,安徽省,962,255,6,安庆,0,1,0,82,34,0
929,2020-02-16,安徽省,962,255,6,宿州,0,2,0,39,13,0
930,2020-02-16,安徽省,962,255,6,马鞍山,1,0,0,36,10,0
931,2020-02-16,安徽省,962,255,6,芜湖,0,2,0,31,13,0
932,2020-02-16,安徽省,962,255,6,铜陵,0,0,0,28,10,0
933,2020-02-16,安徽省,962,255,6,淮北,0,0,0,26,10,0
934,2020-02-16,安徽省,962,255,6,淮南,1,1,0,24,8,0
935,2020-02-16,安徽省,962,255,6,池州,0,2,0,17,6,0
936,2020-02-16,安徽省,962,255,6,黄山,0,0,0,9,1,0
937,2020-02-16,安徽省,962,255,6,滁州,0,0,0,13,7,0
938,2020-02-16,安徽省,962,255,6,宣城,0,0,0,6,4,0
939,2020-02-16,湖南省,1004,464,3,长沙,0,16,1,241,89,1
940,2020-02-16,湖南省,1004,464,3,岳阳,1,3,0,154,54,1
941,2020-02-16,湖南省,1004,464,3,常德,1,3,0,79,31,0
942,2020-02-16,湖南省,1004,464,3,株洲,0,4,0,78,33,0
943,2020-02-16,湖南省,1004,464,3,娄底,0,5,0,75,34,0
944,2020-02-16,湖南省,1004,464,3,邵阳,1,5,0,101,64,1
945,2020-02-16,湖南省,1004,464,3,益阳,0,2,0,59,27,0
946,2020-02-16,湖南省,1004,464,3,湘潭,0,0,0,35,14,0
947,2020-02-16,湖南省,1004,464,3,衡阳,0,0,0,47,28,0
948,2020-02-16,湖南省,1004,464,3,郴州,0,0,0,39,22,0
949,2020-02-16,湖南省,1004,464,3,永州,0,1,0,43,28,0
950,2020-02-16,湖南省,1004,464,3,怀化,0,0,0,40,30,0
951,2020-02-16,湖南省,1004,464,3,湘西自治州,0,0,0,8,6,0
952,2020-02-16,湖南省,1004,464,3,张家界,0,0,0,5,4,0
953,2020-02-16,广西壮族自治区,237,49,2,南宁,1,3,0,50,14,0
954,2020-02-16,广西壮族自治区,237,49,2,北海,0,0,0,43,7,1
955,2020-02-16,广西壮族自治区,237,49,2,桂林,0,2,0,31,10,0
956,2020-02-16,广西壮族自治区,237,49,2,河池,0,0,0,22,0,1
957,2020-02-16,广西壮族自治区,237,49,2,防城港,1,0,0,18,1,0
958,2020-02-16,广西壮族自治区,237,49,2,柳州,0,0,0,24,8,0
959,2020-02-16,广西壮族自治区,237,49,2,来宾,0,0,0,11,0,0
960,2020-02-16,广西壮族自治区,237,49,2,玉林,0,0,0,10,1,0
961,2020-02-16,广西壮族自治区,237,49,2,钦州,0,0,0,8,1,0
962,2020-02-16,广西壮族自治区,237,49,2,贵港,0,0,0,8,2,0
963,2020-02-16,广西壮族自治区,237,49,2,贺州,0,0,0,4,0,0
964,2020-02-16,广西壮族自治区,237,49,2,百色,0,0,0,3,0,0
965,2020-02-16,广西壮族自治区,237,49,2,梧州,0,0,0,5,5,0
966,2020-02-16,山东省,537,173,2,济南,0,0,0,47,11,0
967,2020-02-16,山东省,537,173,2,潍坊,1,1,0,43,9,0
968,2020-02-16,山东省,537,173,2,济宁,2,0,0,51,18,0
969,2020-02-16,山东省,537,173,2,烟台,0,0,0,46,13,0
970,2020-02-16,山东省,537,173,2,青岛,1,6,0,57,27,1
971,2020-02-16,山东省,537,173,2,威海,0,0,0,38,9,0
972,2020-02-16,山东省,537,173,2,德州,1,0,0,37,7,1
973,2020-02-16,山东省,537,173,2,聊城,0,1,0,38,11,0
974,2020-02-16,山东省,537,173,2,泰安,0,0,0,32,5,0
975,2020-02-16,山东省,537,173,2,淄博,0,0,0,29,4,0
976,2020-02-16,山东省,537,173,2,枣庄,0,0,0,24,4,0
977,2020-02-16,山东省,537,173,2,临沂,0,7,0,47,32,0
978,2020-02-16,山东省,537,173,2,日照,0,1,0,16,3,0
979,2020-02-16,山东省,537,173,2,菏泽,0,1,0,18,11,0
980,2020-02-16,山东省,537,173,2,滨州,0,0,0,14,9,0
981,2020-02-16,辽宁省,121,40,1,大连,1,0,0,19,5,0
982,2020-02-16,辽宁省,121,40,1,沈阳,0,8,0,28,17,0
983,2020-02-16,辽宁省,121,40,1,葫芦岛,1,0,0,12,0,1
984,2020-02-16,辽宁省,121,40,1,盘锦,0,0,0,11,0,0
985,2020-02-16,辽宁省,121,40,1,阜新,0,0,0,8,0,0
986,2020-02-16,辽宁省,121,40,1,铁岭,0,0,0,7,1,0
987,2020-02-16,辽宁省,121,40,1,锦州,0,1,0,12,7,0
988,2020-02-16,辽宁省,121,40,1,朝阳,0,0,0,6,2,0
989,2020-02-16,辽宁省,121,40,1,鞍山,0,0,0,4,0,0
990,2020-02-16,辽宁省,121,40,1,丹东,0,0,0,7,4,0
991,2020-02-16,辽宁省,121,40,1,本溪,0,0,0,3,1,0
992,2020-02-16,辽宁省,121,40,1,辽阳,0,0,0,3,2,0
993,2020-02-16,辽宁省,121,40,1,营口,0,0,0,1,1,0
994,2020-02-16,云南省,171,42,0,昆明,3,0,0,51,8,0
995,2020-02-16,云南省,171,42,0,昭通,0,0,0,25,2,0
996,2020-02-16,云南省,171,42,0,西双版纳,0,0,0,15,3,0
997,2020-02-16,云南省,171,42,0,玉溪,0,0,0,14,3,0
998,2020-02-16,云南省,171,42,0,曲靖,0,0,0,13,5,0
999,2020-02-16,云南省,171,42,0,大理州,0,0,0,13,6,0
1000,2020-02-16,云南省,171,42,0,保山,0,0,0,9,2,0
1001,2020-02-16,云南省,171,42,0,红河州,0,0,0,8,3,0
1002,2020-02-16,云南省,171,42,0,德宏州,0,0,0,5,2,0
1003,2020-02-16,云南省,171,42,0,普洱,0,0,0,4,1,0
1004,2020-02-16,云南省,171,42,0,楚雄州,0,0,0,4,1,0
1005,2020-02-16,云南省,171,42,0,丽江,0,0,0,7,5,0
1006,2020-02-16,云南省,171,42,0,文山州,0,0,0,2,0,0
1007,2020-02-16,云南省,171,42,0,临沧,0,0,0,1,1,0
1008,2020-02-16,河南省,1231,440,13,信阳,9,10,0,261,74,2
1009,2020-02-16,河南省,1231,440,13,南阳,1,5,0,151,57,2
1010,2020-02-16,河南省,1231,440,13,郑州,4,6,0,148,72,0
1011,2020-02-16,河南省,1231,440,13,驻马店,0,6,0,138,65,0
1012,2020-02-16,河南省,1231,440,13,商丘,1,0,0,91,30,2
1013,2020-02-16,河南省,1231,440,13,周口,1,4,0,71,29,0
1014,2020-02-16,河南省,1231,440,13,新乡,1,6,0,56,16,2
1015,2020-02-16,河南省,1231,440,13,平顶山,0,0,0,58,20,1
1016,2020-02-16,河南省,1231,440,13,安阳,0,2,0,51,20,0
1017,2020-02-16,河南省,1231,440,13,许昌,1,2,0,38,9,0
1018,2020-02-16,河南省,1231,440,13,漯河,0,3,0,34,12,0
1019,2020-02-16,河南省,1231,440,13,焦作,0,1,0,30,7,1
1020,2020-02-16,河南省,1231,440,13,洛阳,0,2,0,31,11,0
1021,2020-02-16,河南省,1231,440,13,开封,1,1,0,26,7,0
1022,2020-02-16,河南省,1231,440,13,濮阳,0,0,0,17,2,0
1023,2020-02-16,河南省,1231,440,13,鹤壁,0,1,0,19,5,0
1024,2020-02-16,河南省,1231,440,13,济源,0,0,0,4,0,0
1025,2020-02-16,河南省,1231,440,13,三门峡,0,0,0,7,4,0
1026,2020-02-16,河南省,1231,440,13,待明确地区,0,0,0,0,0,3
1027,2020-02-16,天津市,124,45,3,宝坻区,1,2,0,49,9,2
1028,2020-02-16,天津市,124,45,3,河东区,1,2,0,15,7,1
1029,2020-02-16,天津市,124,45,3,河北区,0,0,0,12,7,0
1030,2020-02-16,天津市,124,45,3,北辰区,0,0,0,6,1,0
1031,2020-02-16,天津市,124,45,3,南开区,0,0,0,6,1,0
1032,2020-02-16,天津市,124,45,3,和平区,0,0,0,6,2,0
1033,2020-02-16,天津市,124,45,3,外地来津人员,0,1,0,6,2,0
1034,2020-02-16,天津市,124,45,3,宁河区,0,0,0,4,0,0
1035,2020-02-16,天津市,124,45,3,东丽区,0,0,0,4,1,0
1036,2020-02-16,天津市,124,45,3,滨海新区,0,0,0,3,0,0
1037,2020-02-16,天津市,124,45,3,河西区,0,0,0,4,2,0
1038,2020-02-16,天津市,124,45,3,西青区,0,0,0,4,2,0
1039,2020-02-16,天津市,124,45,3,武清区,0,0,0,2,1,0
1040,2020-02-16,天津市,124,45,3,津南区,0,0,0,1,0,0
1041,2020-02-16,天津市,124,45,3,红桥区,0,0,0,2,2,0
1042,2020-02-16,北京市,380,108,4,海淀区,1,0,0,60,0,0
1043,2020-02-16,北京市,380,108,4,朝阳区,0,0,0,58,0,0
1044,2020-02-16,北京市,380,108,4,西城区,0,0,0,46,0,0
1045,2020-02-16,北京市,380,108,4,大兴区,0,0,0,39,2,0
1046,2020-02-16,北京市,380,108,4,丰台区,1,0,0,39,3,0
1047,2020-02-16,北京市,380,108,4,昌平区,1,0,0,25,0,0
1048,2020-02-16,北京市,380,108,4,外地来京人员,0,0,0,26,2,0
1049,2020-02-16,北京市,380,108,4,通州区,1,0,0,18,1,0
1050,2020-02-16,北京市,380,108,4,石景山区,0,0,0,14,1,0
1051,2020-02-16,北京市,380,108,4,房山区,1,3,0,15,3,0
1052,2020-02-16,北京市,380,108,4,东城区,0,0,0,12,1,0
1053,2020-02-16,北京市,380,108,4,顺义区,0,0,0,10,0,0
1054,2020-02-16,北京市,380,108,4,怀柔区,0,0,0,7,0,0
1055,2020-02-16,北京市,380,108,4,密云区,0,0,0,7,0,0
1056,2020-02-16,北京市,380,108,4,门头沟区,0,0,0,3,0,0
1057,2020-02-16,北京市,380,108,4,延庆区,0,0,0,1,0,0
1058,2020-02-16,北京市,380,108,4,待明确地区,0,7,0,0,95,4
1059,2020-02-16,内蒙古自治区,70,8,0,包头,0,0,0,11,0,0
1060,2020-02-16,内蒙古自治区,70,8,0,鄂尔多斯,0,0,0,11,3,0
1061,2020-02-16,内蒙古自治区,70,8,0,巴彦淖尔,0,0,0,8,0,0
1062,2020-02-16,内蒙古自治区,70,8,0,呼和浩特,0,0,0,7,0,0
1063,2020-02-16,内蒙古自治区,70,8,0,赤峰,2,0,0,9,2,0
1064,2020-02-16,内蒙古自治区,70,8,0,通辽,0,0,0,6,0,0
1065,2020-02-16,内蒙古自治区,70,8,0,呼伦贝尔,0,0,0,6,1,0
1066,2020-02-16,内蒙古自治区,70,8,0,锡林郭勒盟,0,0,0,6,1,0
1067,2020-02-16,内蒙古自治区,70,8,0,乌兰察布,0,1,0,3,1,0
1068,2020-02-16,内蒙古自治区,70,8,0,乌海市,0,0,0,2,0,0
1069,2020-02-16,内蒙古自治区,70,8,0,兴安盟,0,0,0,1,0,0
1070,2020-02-16,江西省,925,240,1,南昌,5,3,0,227,75,0
1071,2020-02-16,江西省,925,240,1,九江,2,4,0,117,22,0
1072,2020-02-16,江西省,925,240,1,新余,2,3,0,129,37,0
1073,2020-02-16,江西省,925,240,1,上饶,0,11,0,123,31,0
1074,2020-02-16,江西省,925,240,1,宜春,2,0,0,104,20,0
1075,2020-02-16,江西省,925,240,1,赣州,0,3,0,76,17,1
1076,2020-02-16,江西省,925,240,1,抚州,0,4,0,72,21,0
1077,2020-02-16,江西省,925,240,1,萍乡,0,0,0,32,4,0
1078,2020-02-16,江西省,925,240,1,鹰潭,0,0,0,18,3,0
1079,2020-02-16,江西省,925,240,1,吉安,1,2,0,21,9,0
1080,2020-02-16,江西省,925,240,1,景德镇,0,0,0,5,1,0
1081,2020-02-16,江西省,925,240,1,赣江新区,0,0,0,1,0,0
1082,2020-02-16,浙江省,1167,456,0,温州,3,13,0,502,182,0
1083,2020-02-16,浙江省,1167,456,0,宁波,1,9,0,155,55,0
1084,2020-02-16,浙江省,1167,456,0,杭州,0,2,0,166,75,0
1085,2020-02-16,浙江省,1167,456,0,台州,1,3,0,146,63,0
1086,2020-02-16,浙江省,1167,456,0,嘉兴,0,0,0,43,11,0
1087,2020-02-16,浙江省,1167,456,0,金华,0,0,0,55,24,0
1088,2020-02-16,浙江省,1167,456,0,绍兴,0,0,0,42,17,0
1089,2020-02-16,浙江省,1167,456,0,衢州,0,0,0,21,9,0
1090,2020-02-16,浙江省,1167,456,0,丽水,0,1,0,17,11,0
1091,2020-02-16,浙江省,1167,456,0,湖州,0,0,0,10,4,0
1092,2020-02-16,浙江省,1167,456,0,舟山,0,0,0,10,5,0
1093,2020-02-16,贵州省,144,46,1,遵义,1,0,0,32,5,0
1094,2020-02-16,贵州省,144,46,1,贵阳,0,4,0,34,10,0
1095,2020-02-16,贵州省,144,46,1,毕节,0,0,0,23,7,0
1096,2020-02-16,贵州省,144,46,1,黔南州,0,1,0,17,6,0
1097,2020-02-16,贵州省,144,46,1,黔东南州,0,-1,0,10,3,0
1098,2020-02-16,贵州省,144,46,1,六盘水,0,0,0,10,3,1
1099,2020-02-16,贵州省,144,46,1,铜仁,0,0,0,10,7,0
1100,2020-02-16,贵州省,144,46,1,安顺,0,1,0,4,1,0
1101,2020-02-16,贵州省,144,46,1,黔西南州,0,0,0,4,4,0
1102,2020-02-16,新疆维吾尔自治区,71,12,1,乌鲁木齐,0,1,0,23,4,0
1103,2020-02-16,新疆维吾尔自治区,71,12,1,伊犁州,0,0,0,16,4,0
1104,2020-02-16,新疆维吾尔自治区,71,12,1,兵团第四师,0,0,0,10,0,0
1105,2020-02-16,新疆维吾尔自治区,71,12,1,兵团第九师,0,0,0,4,0,0
1106,2020-02-16,新疆维吾尔自治区,71,12,1,昌吉州,0,0,0,4,0,0
1107,2020-02-16,新疆维吾尔自治区,71,12,1,巴州,0,0,0,3,0,0
1108,2020-02-16,新疆维吾尔自治区,71,12,1,吐鲁番市,1,0,0,3,1,0
1109,2020-02-16,新疆维吾尔自治区,71,12,1,兵团第六师五家渠市,0,0,0,2,0,0
1110,2020-02-16,新疆维吾尔自治区,71,12,1,兵团第八师石河子市,0,1,0,3,1,1
1111,2020-02-16,新疆维吾尔自治区,71,12,1,兵团第十二师,0,0,0,1,0,0
1112,2020-02-16,新疆维吾尔自治区,71,12,1,兵团第七师,0,0,0,1,1,0
1113,2020-02-16,新疆维吾尔自治区,71,12,1,阿克苏地区,0,0,0,1,1,0
1114,2020-02-16,福建省,287,82,0,福州,2,3,0,68,23,0
1115,2020-02-16,福建省,287,82,0,莆田,0,5,0,55,17,0
1116,2020-02-16,福建省,287,82,0,泉州,0,0,0,46,13,0
1117,2020-02-16,福建省,287,82,0,厦门,0,1,0,34,6,0
1118,2020-02-16,福建省,287,82,0,宁德,0,0,0,25,6,0
1119,2020-02-16,福建省,287,82,0,漳州,0,0,0,20,6,0
1120,2020-02-16,福建省,287,82,0,南平,0,2,0,20,7,0
1121,2020-02-16,福建省,287,82,0,三明,0,0,0,13,3,0
1122,2020-02-16,福建省,287,82,0,龙岩,0,0,0,6,1,0
1123,2020-02-16,福建省,287,82,0,待明确地区,0,3,0,0,6,0
1124,2020-02-16,河北省,300,105,3,唐山,5,0,0,51,9,0
1125,2020-02-16,河北省,300,105,3,沧州,1,0,0,47,14,2
1126,2020-02-16,河北省,300,105,3,张家口,1,0,0,34,9,0
1127,2020-02-16,河北省,300,105,3,邯郸,0,1,0,31,10,0
1128,2020-02-16,河北省,300,105,3,石家庄,1,0,0,28,7,0
1129,2020-02-16,河北省,300,105,3,廊坊,1,0,0,30,14,0
1130,2020-02-16,河北省,300,105,3,保定,0,1,0,32,20,0
1131,2020-02-16,河北省,300,105,3,邢台,0,0,0,22,10,1
1132,2020-02-16,河北省,300,105,3,秦皇岛,0,0,0,10,3,0
1133,2020-02-16,河北省,300,105,3,衡水,0,0,0,8,4,0
1134,2020-02-16,河北省,300,105,3,承德,0,2,0,7,5,0
1135,2020-02-16,重庆市,547,187,5,万州区,2,1,0,106,35,3
1136,2020-02-16,重庆市,547,187,5,江北区,1,0,0,27,3,0
1137,2020-02-16,重庆市,547,187,5,綦江区,0,0,0,23,5,0
1138,2020-02-16,重庆市,547,187,5,合川区,0,0,0,23,6,0
1139,2020-02-16,重庆市,547,187,5,潼南区,1,0,0,18,2,0
1140,2020-02-16,重庆市,547,187,5,垫江县,0,0,0,20,5,0
1141,2020-02-16,重庆市,547,187,5,奉节县,0,1,0,20,6,0
1142,2020-02-16,重庆市,547,187,5,渝中区,0,0,0,20,7,0
1143,2020-02-16,重庆市,547,187,5,南岸区,0,0,0,15,2,0
1144,2020-02-16,重庆市,547,187,5,九龙坡区,0,0,0,20,7,1
1145,2020-02-16,重庆市,547,187,5,大足区,0,0,0,14,2,0
1146,2020-02-16,重庆市,547,187,5,长寿区,2,0,0,20,9,0
1147,2020-02-16,重庆市,547,187,5,忠县,1,1,0,20,10,0
1148,2020-02-16,重庆市,547,187,5,两江新区,0,0,0,17,7,0
1149,2020-02-16,重庆市,547,187,5,渝北区,0,0,0,15,5,0
1150,2020-02-16,重庆市,547,187,5,石柱县,0,0,0,14,5,0
1151,2020-02-16,重庆市,547,187,5,荣昌区,0,0,0,9,0,0
1152,2020-02-16,重庆市,547,187,5,云阳县,1,0,0,24,16,0
1153,2020-02-16,重庆市,547,187,5,沙坪坝区,0,0,0,8,0,0
1154,2020-02-16,重庆市,547,187,5,开州区,0,0,0,20,12,1
1155,2020-02-16,重庆市,547,187,5,丰都县,0,0,0,10,3,0
1156,2020-02-16,重庆市,547,187,5,铜梁区,0,0,0,9,2,0
1157,2020-02-16,重庆市,547,187,5,巫溪县,0,0,0,13,8,0
1158,2020-02-16,重庆市,547,187,5,巫山县,0,0,0,10,5,0
1159,2020-02-16,重庆市,547,187,5,璧山区,1,0,0,9,4,0
1160,2020-02-16,重庆市,547,187,5,巴南区,0,0,0,6,1,0
1161,2020-02-16,重庆市,547,187,5,大渡口区,0,0,0,7,4,0
1162,2020-02-16,重庆市,547,187,5,永川区,0,0,0,5,2,0
1163,2020-02-16,重庆市,547,187,5,高新区,0,0,0,4,1,0
1164,2020-02-16,重庆市,547,187,5,江津区,0,0,0,4,2,0
1165,2020-02-16,重庆市,547,187,5,涪陵区,0,0,0,3,1,0
1166,2020-02-16,重庆市,547,187,5,彭水县,0,0,0,2,0,0
1167,2020-02-16,重庆市,547,187,5,酉阳县,0,0,0,1,0,0
1168,2020-02-16,重庆市,547,187,5,万盛经开区,0,0,0,1,0,0
1169,2020-02-16,重庆市,547,187,5,梁平区,0,0,0,4,4,0
1170,2020-02-16,重庆市,547,187,5,黔江区,0,0,0,2,2,0
1171,2020-02-16,重庆市,547,187,5,城口县,0,0,0,2,2,0
1172,2020-02-16,重庆市,547,187,5,武隆区,0,0,0,1,1,0
1173,2020-02-16,重庆市,547,187,5,秀山县,0,0,0,1,1,0
1174,2020-02-16,山西省,128,49,0,晋中,0,2,0,35,13,0
1175,2020-02-16,山西省,128,49,0,太原,0,3,0,19,6,0
1176,2020-02-16,山西省,128,49,0,大同,0,0,0,12,4,0
1177,2020-02-16,山西省,128,49,0,晋城,1,0,0,9,2,0
1178,2020-02-16,山西省,128,49,0,长治,0,1,0,8,1,0
1179,2020-02-16,山西省,128,49,0,运城,0,0,0,19,13,0
1180,2020-02-16,山西省,128,49,0,忻州,0,1,0,7,1,0
1181,2020-02-16,山西省,128,49,0,朔州,0,0,0,7,2,0
1182,2020-02-16,山西省,128,49,0,阳泉,0,0,0,4,0,0
1183,2020-02-16,山西省,128,49,0,临汾,0,0,0,2,1,0
1184,2020-02-16,山西省,128,49,0,吕梁,0,0,0,6,6,0
1185,2020-02-16,甘肃省,90,54,2,兰州,0,3,0,35,20,2
1186,2020-02-16,甘肃省,90,54,2,平凉,0,0,0,9,1,0
1187,2020-02-16,甘肃省,90,54,2,甘南,0,2,0,8,4,0
1188,2020-02-16,甘肃省,90,54,2,天水,0,0,0,12,9,0
1189,2020-02-16,甘肃省,90,54,2,白银,0,0,0,4,1,0
1190,2020-02-16,甘肃省,90,54,2,定西,0,0,0,9,8,0
1191,2020-02-16,甘肃省,90,54,2,陇南,0,0,0,4,3,0
1192,2020-02-16,甘肃省,90,54,2,庆阳,0,0,0,3,2,0
1193,2020-02-16,甘肃省,90,54,2,临夏,0,0,0,3,3,0
1194,2020-02-16,甘肃省,90,54,2,张掖,0,0,0,2,2,0
1195,2020-02-16,甘肃省,90,54,2,金昌,0,0,0,1,1,0
1196,2020-02-16,海南省,162,52,4,三亚,0,1,0,54,16,1
1197,2020-02-16,海南省,162,52,4,海口,0,-1,0,33,9,0
1198,2020-02-16,海南省,162,52,4,儋州,0,0,0,15,2,0
1199,2020-02-16,海南省,162,52,4,万宁,0,0,0,13,3,0
1200,2020-02-16,海南省,162,52,4,澄迈,0,0,0,9,1,1
1201,2020-02-16,海南省,162,52,4,昌江,0,0,0,7,0,0
1202,2020-02-16,海南省,162,52,4,琼海,0,0,0,6,1,1
1203,2020-02-16,海南省,162,52,4,陵水,0,0,0,4,0,0
1204,2020-02-16,海南省,162,52,4,临高,0,0,0,6,3,0
1205,2020-02-16,海南省,162,52,4,保亭,0,0,0,3,0,0
1206,2020-02-16,海南省,162,52,4,文昌,0,0,0,3,1,0
1207,2020-02-16,海南省,162,52,4,乐东,0,0,0,2,0,0
1208,2020-02-16,海南省,162,52,4,定安,0,0,0,3,1,1
1209,2020-02-16,海南省,162,52,4,东方,0,1,0,3,2,0
1210,2020-02-16,海南省,162,52,4,琼中,0,0,0,1,1,0
1211,2020-02-16,海南省,162,52,4,待明确地区,0,0,0,0,12,0
1212,2020-02-16,吉林省,89,30,1,长春,1,2,0,45,16,0
1213,2020-02-16,吉林省,89,30,1,四平市,0,2,0,14,4,1
1214,2020-02-16,吉林省,89,30,1,辽源,0,0,0,7,1,0
1215,2020-02-16,吉林省,89,30,1,公主岭,0,0,0,6,2,0
1216,2020-02-16,吉林省,89,30,1,延边,0,0,0,5,2,0
1217,2020-02-16,吉林省,89,30,1,通化,0,0,0,3,0,0
1218,2020-02-16,吉林省,89,30,1,吉林市,0,0,0,5,3,0
1219,2020-02-16,吉林省,89,30,1,松原,0,0,0,2,1,0
1220,2020-02-16,吉林省,89,30,1,白城,0,0,0,1,0,0
1221,2020-02-16,吉林省,89,30,1,梅河口,0,0,0,1,1,0
1222,2020-02-15,湖北省,54406,4821,1457,武汉,1923,512,107,37914,2535,1123
1223,2020-02-15,湖北省,54406,4821,1457,孝感,105,58,5,3114,313,62
1224,2020-02-15,湖北省,54406,4821,1457,黄冈,26,83,9,2817,611,68
1225,2020-02-15,湖北省,54406,4821,1457,荆州,31,30,5,1478,193,32
1226,2020-02-15,湖北省,54406,4821,1457,随州,26,24,3,1232,96,19
1227,2020-02-15,湖北省,54406,4821,1457,襄阳,17,12,2,1128,85,18
1228,2020-02-15,湖北省,54406,4821,1457,鄂州,67,83,1,1192,199,33
1229,2020-02-15,湖北省,54406,4821,1457,宜昌,29,10,2,906,92,15
1230,2020-02-15,湖北省,54406,4821,1457,黄石,37,41,2,980,178,13
1231,2020-02-15,湖北省,54406,4821,1457,荆门,1,7,3,902,112,28
1232,2020-02-15,湖北省,54406,4821,1457,咸宁,108,28,0,840,127,8
1233,2020-02-15,湖北省,54406,4821,1457,十堰,11,12,0,597,101,2
1234,2020-02-15,湖北省,54406,4821,1457,仙桃,14,5,0,514,63,17
1235,2020-02-15,湖北省,54406,4821,1457,天门,6,0,0,422,21,10
1236,2020-02-15,湖北省,54406,4821,1457,恩施州,7,15,0,244,75,4
1237,2020-02-15,湖北省,54406,4821,1457,潜江,12,1,0,116,12,5
1238,2020-02-15,湖北省,54406,4821,1457,神农架林区,0,0,0,10,8,0
1239,2020-02-15,广东省,1294,410,2,深圳,6,11,0,406,115,0
1240,2020-02-15,广东省,1294,410,2,广州,7,13,0,335,106,0
1241,2020-02-15,广东省,1294,410,2,东莞,8,0,0,81,7,1
1242,2020-02-15,广东省,1294,410,2,珠海,4,7,0,95,34,0
1243,2020-02-15,广东省,1294,410,2,佛山,2,1,0,84,23,0
1244,2020-02-15,广东省,1294,410,2,中山,1,5,0,65,31,0
1245,2020-02-15,广东省,1294,410,2,惠州,2,8,0,58,26,0
1246,2020-02-15,广东省,1294,410,2,江门,0,0,0,22,3,0
1247,2020-02-15,广东省,1294,410,2,汕头,0,2,0,25,11,0
1248,2020-02-15,广东省,1294,410,2,湛江,0,0,0,22,11,0
1249,2020-02-15,广东省,1294,410,2,茂名,0,0,0,13,3,0
1250,2020-02-15,广东省,1294,410,2,肇庆,0,1,0,17,8,1
1251,2020-02-15,广东省,1294,410,2,梅州,1,0,0,15,7,0
1252,2020-02-15,广东省,1294,410,2,阳江,0,2,0,13,7,0
1253,2020-02-15,广东省,1294,410,2,韶关,2,1,0,10,4,0
1254,2020-02-15,广东省,1294,410,2,清远,0,0,0,12,7,0
1255,2020-02-15,广东省,1294,410,2,揭阳,0,0,0,8,4,0
1256,2020-02-15,广东省,1294,410,2,汕尾,0,0,0,5,1,0
1257,2020-02-15,广东省,1294,410,2,潮州,0,1,0,5,1,0
1258,2020-02-15,广东省,1294,410,2,河源,0,0,0,3,1,0
1259,2020-02-15,广东省,1294,410,2,待明确地区,0,4,0,0,8,0
1260,2020-02-15,黑龙江省,425,68,11,哈尔滨,3,12,0,167,30,3
1261,2020-02-15,黑龙江省,425,68,11,双鸭山,0,0,0,48,1,2
1262,2020-02-15,黑龙江省,425,68,11,鸡西,1,0,0,45,1,0
1263,2020-02-15,黑龙江省,425,68,11,绥化,1,5,0,46,12,4
1264,2020-02-15,黑龙江省,425,68,11,齐齐哈尔,0,0,0,36,8,1
1265,2020-02-15,黑龙江省,425,68,11,大庆,1,1,0,19,2,1
1266,2020-02-15,黑龙江省,425,68,11,黑河,0,0,0,13,0,0
1267,2020-02-15,黑龙江省,425,68,11,七台河,0,3,0,16,4,0
1268,2020-02-15,黑龙江省,425,68,11,牡丹江,0,0,0,12,1,0
1269,2020-02-15,黑龙江省,425,68,11,佳木斯,0,0,0,15,7,0
1270,2020-02-15,黑龙江省,425,68,11,鹤岗,0,0,0,5,2,0
1271,2020-02-15,黑龙江省,425,68,11,大兴安岭,0,0,0,2,0,0
1272,2020-02-15,黑龙江省,425,68,11,伊春,0,0,0,1,0,0
1273,2020-02-15,江苏省,604,186,0,南京,0,0,0,91,27,0
